================================================================================
bmt.arff

Params:
min_rule_covered=5.0
induction_measure=LogRankStatistics
pruning_measure=LogRankStatistics
voting_measure=LogRankStatistics

Knowledge:
extendUsingPreferred=false
extendUsingAutomatic=false
induceUsingPreferred=false
induceUsingAutomatic=false
considerOtherClasses=false
preferredConditionsPerRule=2147483647
preferredAttributesPerRule=2147483647

Expert rules:
	Class 0
		IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN}
		IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN}
		IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN}
		IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN}
Preferred conditions:
	Class 0
Preferred attributes:
	Class 0
Forbidden conditions:
	Class 0
Forbidden attributes:
	Class 0

Rules:
r1: IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN} (p=64.0, n=0.0, P=187.0, N=0.0, weight=0.9897630029518049, pval=0.01023699704819514)
r2: IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN} (p=13.0, n=0.0, P=187.0, N=0.0, weight=0.11037131756413288, pval=0.8896286824358671)
r3: IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN} (p=15.0, n=0.0, P=187.0, N=0.0, weight=0.7842787586571913, pval=0.21572124134280868)
r4: IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN} (p=64.0, n=0.0, P=187.0, N=0.0, weight=0.9999906701986394, pval=9.329801360591361E-6)

Coverage of training examples by rules (1-based):
1*;1*;1*;-;4*;1*;-;-;4*;1*;2*;2*;4*;1*;1*;1*;-;4*;4*;1*;1*;3*;4*;4*;3*;4*;1*;-;4*;1*;1*;1*;-;4*;1*;3*;4*;4*;4*;1*;1*;-;4*;-;4*;4*;1*;4*;3*;1*;1*;4*;4*;4*;4*;4*;4*;1*;-;4*;4*;1*;1*;-;3*;-;4*;4*;2*;1*;1*;4*;1*;-;4*;3*;1*;4*;1*;4*;4*;-;-;1*;-;4*;1*;1*;4*;1*;4*;3*;2*;2*;4*;1*;1*;-;3*;4*;2*;4*;-;2*;3*;1*;1*;3*;1*;-;1*;4*;4*;2*;-;4*;4*;1*;3*;4*;1*;-;1*;1*;1*;2*;2*;4*;1*;3*;4*;-;2*;4*;4*;1*;1*;-;-;-;-;4*;1*;4*;4*;4*;3*;1*;1*;-;-;1*;3*;-;1*;1*;1*;1*;4*;1*;3*;4*;4*;1*;4*;1*;4*;4*;1*;2*;4*;4*;-;1*;4*;1*;4*;4*;4*;1*;-;-;4*;1*;1*;2*;1*

Estimator:
time,entire-set,r1,r2,r3,r4
202.0,0.7112299465240636,0.828125,0.9230769230769231,0.8,0.875
214.0,0.7058823529411759,0.828125,0.9230769230769231,0.7333333333333334,0.875
224.0,0.7005347593582881,0.828125,0.9230769230769231,0.7333333333333334,0.859375
236.0,0.6951871657754004,0.828125,0.9230769230769231,0.6666666666666667,0.859375
246.0,0.6898395721925127,0.8125,0.9230769230769231,0.6666666666666667,0.859375
261.0,0.684491978609625,0.8125,0.9230769230769231,0.6666666666666667,0.84375
274.0,0.6791443850267372,0.796875,0.9230769230769231,0.6666666666666667,0.84375
290.0,0.6737967914438495,0.796875,0.8461538461538461,0.6666666666666667,0.84375
306.0,0.6684491978609618,0.796875,0.7692307692307692,0.6666666666666667,0.84375
321.0,0.6631016042780741,0.796875,0.7692307692307692,0.6000000000000001,0.84375
330.0,0.6577540106951864,0.796875,0.7692307692307692,0.5333333333333334,0.84375
335.0,0.6524064171122986,0.78125,0.7692307692307692,0.5333333333333334,0.84375
353.0,0.6470588235294109,0.78125,0.7692307692307692,0.4666666666666668,0.84375
382.0,0.6417112299465232,0.78125,0.6923076923076923,0.4666666666666668,0.84375
385.0,0.6310160427807477,0.78125,0.6153846153846153,0.4666666666666668,0.828125
397.0,0.62566844919786,0.78125,0.5384615384615384,0.4666666666666668,0.828125
403.0,0.6203208556149723,0.765625,0.5384615384615384,0.4666666666666668,0.828125
413.0,0.6149732620320846,0.75,0.5384615384615384,0.4666666666666668,0.828125
421.0,0.609625668449197,0.734375,0.5384615384615384,0.4666666666666668,0.828125
433.0,0.609625668449197,0.734375,0.5384615384615384,0.4666666666666668,0.828125
435.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
445.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
452.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
454.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
458.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
472.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
494.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
510.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
511.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
531.0,0.5988358336093882,0.71875,0.5384615384615384,0.4000000000000001,0.828125
534.0,0.5929648940641982,0.71875,0.5384615384615384,0.32000000000000006,0.828125
576.0,0.587093954519008,0.7016369047619048,0.5384615384615384,0.32000000000000006,0.828125
580.0,0.587093954519008,0.7016369047619048,0.5384615384615384,0.32000000000000006,0.828125
599.0,0.587093954519008,0.7016369047619048,0.5384615384615384,0.32000000000000006,0.828125
606.0,0.581103199881059,0.7016369047619048,0.5384615384615384,0.32000000000000006,0.8105053191489362
634.0,0.5751124452431099,0.6845238095238095,0.5384615384615384,0.32000000000000006,0.8105053191489362
671.0,0.5751124452431099,0.6845238095238095,0.5384615384615384,0.32000000000000006,0.8105053191489362
672.0,0.5690586300300245,0.6845238095238095,0.5384615384615384,0.32000000000000006,0.7924940898345154
676.0,0.5690586300300245,0.6845238095238095,0.5384615384615384,0.32000000000000006,0.7924940898345154
704.0,0.5690586300300245,0.6845238095238095,0.5384615384615384,0.32000000000000006,0.7924940898345154
718.0,0.5690586300300245,0.6845238095238095,0.5384615384615384,0.32000000000000006,0.7924940898345154
745.0,0.5627357563630243,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7924940898345154
754.0,0.5627357563630243,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7924940898345154
766.0,0.5627357563630243,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7924940898345154
767.0,0.5627357563630243,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7924940898345154
824.0,0.5627357563630243,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7924940898345154
849.0,0.5561153356999299,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7731649656922102
884.0,0.5561153356999299,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7731649656922102
914.0,0.5561153356999299,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7731649656922102
942.0,0.5561153356999299,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7731649656922102
964.0,0.5561153356999299,0.6845238095238095,0.44871794871794873,0.32000000000000006,0.7731649656922102
996.0,0.5491638940036808,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7731649656922102
999.0,0.5491638940036808,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7731649656922102
1000.0,0.5491638940036808,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7731649656922102
1006.0,0.5491638940036808,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7731649656922102
1018.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1025.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1041.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1074.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1084.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1109.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1138.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1171.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1185.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1188.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1195.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1214.0,0.5419380532931061,0.6637806637806638,0.44871794871794873,0.32000000000000006,0.7528185192266257
1243.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1257.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1280.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1297.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1301.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1308.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1327.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1346.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1376.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1385.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1397.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1424.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1432.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1522.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1587.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1593.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1615.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1627.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1679.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1690.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1692.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1728.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1741.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1754.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1781.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1791.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1838.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1839.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1873.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1895.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1937.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1949.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1958.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
1985.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2036.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2043.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2105.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2112.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2117.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2118.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2153.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2208.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2231.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2279.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2286.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2293.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2317.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2337.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2354.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2373.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2461.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2483.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2503.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2525.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2699.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2761.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2800.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2926.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
2932.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
3288.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257
3364.0,0.5334702712104012,0.6391961947517503,0.44871794871794873,0.32000000000000006,0.7528185192266257

Model characteristics:
time_total_s: 0.005469175
time_growing_s: 2.79253E-4
time_pruning_s: 0.00155578
#rules: 4.0
#conditions_per_rule: 2.0
#induced_conditions_per_rule: 0.0
avg_rule_coverage: 0.20855614973262032
avg_rule_precision: 1.0
avg_rule_quality: 0.7211009373429421
avg_pvalue: 0.2788990626570579
avg_FDR_pvalue: 0.2994420793820278
avg_FWER_pvalue: 0.33795486886787807
fraction_0.05_significant: 0.5
fraction_0.05_FDR_significant: 0.5
fraction_0.05_FWER_significant: 0.5

Training set performance:
integrated_brier_score: 0.21568658007877


================================================================================
bmt-train-0.arff

Params:
min_rule_covered=5.0
induction_measure=LogRankStatistics
pruning_measure=LogRankStatistics
voting_measure=LogRankStatistics

Knowledge:
extendUsingPreferred=false
extendUsingAutomatic=false
induceUsingPreferred=false
induceUsingAutomatic=false
considerOtherClasses=false
preferredConditionsPerRule=2147483647
preferredAttributesPerRule=2147483647

Expert rules:
	Class 0
		IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN}
		IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN}
		IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN}
		IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN}
Preferred conditions:
	Class 0
Preferred attributes:
	Class 0
Forbidden conditions:
	Class 0
Forbidden attributes:
	Class 0

Rules:
r1: IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN} (p=60.0, n=0.0, P=168.0, N=0.0, weight=0.9999840474191574, pval=1.595258084263751E-5)
r2: IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN} (p=12.0, n=0.0, P=168.0, N=0.0, weight=0.912531595643072, pval=0.08746840435692804)
r3: IF [[extcGvHD = {0}]] AND [[CD34kgx10d6 = <10.0, inf)]] THEN survival_status = {NaN} (p=11.0, n=0.0, P=168.0, N=0.0, weight=0.2998605424276273, pval=0.7001394575723727)
r4: IF [[extcGvHD = {1}]] AND [[CD34kgx10d6 = (-inf, 10.0)]] THEN survival_status = {NaN} (p=57.0, n=0.0, P=168.0, N=0.0, weight=0.9778403928939134, pval=0.022159607106086554)

Coverage of training examples by rules (1-based):
4*;1*;2*;3*;1*;-;-;4*;-;4*;4*;-;-;1*;1*;4*;4*;1*;4*;2*;2*;1*;1*;-;4*;1*;1*;1*;2*;1*;1*;-;4*;-;1*;-;1*;-;1*;-;4*;1*;4*;4*;1*;1*;1*;4*;4*;1*;1*;4*;-;4*;1*;-;4*;4*;2*;1*;2*;-;4*;1*;4*;4*;3*;2*;-;1*;1*;3*;2*;4*;-;1*;1*;4*;4*;4*;4*;4*;1*;-;1*;3*;1*;4*;-;1*;1*;4*;4*;4*;4*;4*;1*;4*;4*;-;1*;3*;3*;-;-;4*;2*;-;-;4*;1*;4*;3*;1*;4*;4*;4*;4*;4*;1*;4*;4*;4*;1*;1*;3*;2*;4*;1*;2*;1*;1*;1*;1*;4*;4*;1*;1*;3*;1*;1*;1*;4*;1*;4*;2*;1*;-;1*;1*;1*;4*;3*;4*;4*;1*;-;1*;3*;-;1*;1*;1*;4*;-;4*;4*;-

Estimator:
time,entire-set,r1,r2,r3,r4
6.0,0.9940476190476191,1.0,1.0,1.0,1.0
10.0,0.988095238095238,1.0,1.0,1.0,1.0
11.0,0.9821428571428571,1.0,1.0,1.0,1.0
15.0,0.976190476190476,1.0,1.0,1.0,1.0
19.0,0.9702380952380951,1.0,1.0,1.0,1.0
26.0,0.9642857142857142,1.0,1.0,1.0,1.0
28.0,0.9523809523809522,1.0,1.0,1.0,1.0
31.0,0.9464285714285713,1.0,1.0,1.0,1.0
35.0,0.9404761904761904,1.0,1.0,1.0,1.0
41.0,0.9285714285714285,1.0,1.0,1.0,1.0
42.0,0.9226190476190476,1.0,1.0,1.0,1.0
48.0,0.9166666666666666,1.0,1.0,1.0,1.0
53.0,0.9107142857142857,1.0,1.0,1.0,1.0
55.0,0.9047619047619048,1.0,1.0,1.0,1.0
56.0,0.8988095238095238,1.0,1.0,1.0,1.0
57.0,0.8928571428571429,1.0,1.0,1.0,1.0
58.0,0.8869047619047619,1.0,1.0,1.0,1.0
59.0,0.8809523809523809,1.0,1.0,1.0,1.0
60.0,0.863095238095238,1.0,1.0,1.0,1.0
64.0,0.8571428571428571,1.0,1.0,1.0,1.0
66.0,0.8511904761904762,1.0,1.0,1.0,1.0
67.0,0.8452380952380952,1.0,1.0,1.0,1.0
68.0,0.8392857142857143,1.0,1.0,1.0,0.9824561403508771
90.0,0.8333333333333334,1.0,1.0,1.0,0.9824561403508771
96.0,0.8273809523809524,1.0,1.0,1.0,0.9824561403508771
102.0,0.8214285714285715,1.0,1.0,1.0,0.9649122807017543
108.0,0.8154761904761906,1.0,1.0,1.0,0.9473684210526314
111.0,0.8095238095238096,0.9833333333333333,1.0,1.0,0.9473684210526314
113.0,0.8035714285714287,0.9666666666666667,1.0,1.0,0.9473684210526314
115.0,0.7976190476190478,0.9666666666666667,1.0,1.0,0.9298245614035087
117.0,0.7916666666666669,0.9666666666666667,1.0,1.0,0.9122807017543859
130.0,0.7857142857142858,0.95,1.0,1.0,0.9122807017543859
136.0,0.7797619047619049,0.95,0.9166666666666666,1.0,0.9122807017543859
137.0,0.773809523809524,0.95,0.9166666666666666,1.0,0.894736842105263
147.0,0.767857142857143,0.9333333333333332,0.9166666666666666,1.0,0.894736842105263
149.0,0.755952380952381,0.8999999999999999,0.9166666666666666,1.0,0.894736842105263
150.0,0.7500000000000001,0.8833333333333333,0.9166666666666666,1.0,0.894736842105263
163.0,0.7440476190476192,0.8833333333333333,0.9166666666666666,1.0,0.8771929824561402
174.0,0.7380952380952382,0.8833333333333333,0.9166666666666666,1.0,0.8596491228070173
181.0,0.7321428571428573,0.8833333333333333,0.9166666666666666,1.0,0.8421052631578945
191.0,0.7261904761904764,0.8833333333333333,0.8333333333333333,1.0,0.8421052631578945
196.0,0.7202380952380955,0.8833333333333333,0.75,1.0,0.8421052631578945
200.0,0.7142857142857145,0.8666666666666667,0.75,1.0,0.8421052631578945
202.0,0.7083333333333336,0.8666666666666667,0.75,1.0,0.8245614035087716
214.0,0.7023809523809527,0.8666666666666667,0.6666666666666666,1.0,0.8245614035087716
224.0,0.6964285714285717,0.85,0.6666666666666666,1.0,0.8245614035087716
236.0,0.6904761904761908,0.85,0.5833333333333333,1.0,0.8245614035087716
246.0,0.6845238095238099,0.85,0.5833333333333333,1.0,0.8070175438596487
261.0,0.6785714285714289,0.8333333333333333,0.5833333333333333,1.0,0.8070175438596487
274.0,0.672619047619048,0.8333333333333333,0.5833333333333333,1.0,0.789473684210526
